speed,taste,service,label
0.18593570107120455,0.6263757707878801,0.9851567860274905,G
0.05067079990718555,0.5951938944451822,0.9318487318342233,G
0.38951082182001945,0.5570492264921387,0.9851567860274905,G
-0.07968374617873929,0.7856603202973708,0.9851567860274905,G
0.39821861890858046,0.7345726729748336,0.9851567860274905,G
0.13206612520792838,0.2677344894917021,0.448607970906465,G
0.1194119050953976,0.3858884589360105,0.9661399300534901,G
-0.19336533211762622,0.4414815913505429,0.833616375466488,G
0.28005453699338034,0.5846549320418791,0.11449425795927282,G
-0.29400241315630943,0.7855915989234665,0.6537507285861187,G
-0.09643753405820502,0.6384687673147719,0.42121997807964423,G
0.018568572874958923,0.8467251620261562,0.9537214779201998,G
0.4765005382617242,0.8308323705868029,0.927318467577577,G
0.24408676027247822,0.8034895051064195,0.9851567860274905,G
0.4321867346984221,0.8228692654079497,0.9767901999813334,G
-0.12182858358555076,0.07129148568669763,0.5040928744150379,G
0.1071558454651563,0.9836734898754402,0.9851567860274905,G
-0.006870208322076965,0.6112320806356141,0.9851567860274905,G
0.11804608639138364,0.9851567860274905,0.10302946861575368,G
0.1312330963748041,0.9851567860274905,0.7130621473087644,G
-0.05024304541143662,0.9630023567960946,0.893109181968404,G
0.17231901124311305,0.18925970397964767,0.8441462019905333,G
0.23483721869969792,0.9851567860274905,0.5690024004868166,G
0.5769577057889881,0.8931229126282714,0.3533482977279053,G
0.2374173714996386,0.769403348144306,0.9851567860274905,G
0.3692291964522239,0.9851567860274905,0.21620151428795464,G
0.5154345119524596,0.4938757302074572,0.3922739537445554,G
0.23021139550221725,0.589332124931729,0.9851567860274905,G
0.1264982988690317,0.5137478396741221,0.06741582774197655,G
0.2948402082190261,0.5422519666339948,0.04555329736031874,G
0.3423611542134809,0.5941326330713698,0.9851567860274905,G
0.3903431587829833,0.9851567860274905,0.9137247163314578,G
0.4119075031181235,0.5165810756546737,0.26161497616963564,G
-0.10905240379781639,0.5912881692521466,0.323621708443704,G
0.31843016408918645,0.3336014269739995,0.9970738058374701,G
0.47941279824899624,0.4763322861812871,0.9851567860274905,G
0.01756488436244648,0.9851567860274905,0.8862636399565779,G
-0.029170061402763847,0.9851567860274905,0.27211575882289496,G
0.22908167329668438,0.9851567860274905,0.3839979239771544,G
-0.28589757020028517,0.8338359194512645,0.8273133487922775,G
0.2799873422785102,0.3073079194019515,0.6881841161714357,G
0.4454405319131716,0.39888061539894315,0.24953327467007524,G
0.19934611971724142,0.7183415155075841,0.9851567860274905,G
-0.22892532947298144,0.745294262857499,0.9882399476317475,G
-0.15122640296748366,0.8179342304226761,0.34859391668330664,G
0.3527883649593415,0.8646639370495506,0.1765756370544257,G
0.5031365359895306,0.9764599041104466,0.5890003767864745,G
0.010823234427744084,0.9851567860274905,0.5148649274409545,G
0.37009826455802863,0.6484189768880159,0.9851567860274905,G
0.013245834930823343,0.9851567860274905,0.6944131420963255,G
-0.31734741696705954,0.6172304157177463,0.5625893875562482,G
0.08528622770137331,0.33067396084072087,0.9851567860274905,G
-0.029808867705772103,0.9851567860274905,0.9614945992187348,G
0.6889795776846325,0.6163323883884247,0.71981784277384,G
0.20120787574778176,0.7867377089185091,0.9851567860274905,G
0.24514409928098432,0.9851567860274905,0.7991057753643334,G
-0.13889543986047298,0.6702878681532348,0.9851567860274905,G
0.024057651594692815,0.9851567860274905,0.8771873404031051,G
0.190646948299806,0.7724618939846364,0.9851567860274905,G
0.057371346944794344,0.7969276944016778,0.9851567860274905,G
-0.21211374810560618,0.37316287095875217,0.4681911823778423,G
-0.25011491966021365,0.7178665169712605,0.3072133786060659,G
0.5867142132174804,0.7323751954710572,0.17715630231576993,G
0.12107510290125495,0.9851567860274905,0.6471892541210481,G
0.3212297181425472,0.5962329970676815,0.9851567860274905,G
0.27782212272820694,0.9851567860274905,0.6237660825519037,G
0.5882118861153183,0.9851567860274905,0.4661380706699806,G
-0.15568618002033807,0.7702989715884246,0.2513271968739242,G
0.7101372837427526,0.6405008145989614,0.744876417747308,G
0.14512616433721348,0.8699727987143127,0.9851567860274905,G
-0.01110688363523002,0.29592393423905494,0.9131711168136665,G
0.22293839931287146,0.1417483751875681,0.8094006581360039,G
-0.5757169883410771,0.8302673689312328,-0.03063482259534589,G
0.1366391268192112,0.25848552716039885,0.45549078787149355,G
-0.13998598210228044,0.9851567860274905,0.8688623990535197,G
0.2143326667297756,0.6905204397353917,0.2135548573290445,G
-0.09852421143496691,0.3603132383344036,0.47053643559746566,G
-0.13842693513677432,0.5845592438553316,0.9851567860274905,G
0.3177859690306333,0.78142907127276,0.9851567860274905,G
0.23418958186083327,0.49824117285898767,0.9851567860274905,G
-0.017073884152899094,0.9851567860274905,0.9509931062960868,G
0.28699039587418257,0.9940445074791168,0.9851567860274905,G
0.3542293925765555,0.7513158898463974,0.9690786673743519,G
-0.07040139523532361,0.507931580213413,0.9283391234769316,G
0.15733139967625076,0.49183143507191823,0.9851567860274905,G
0.4499071498818995,0.7314276194564052,0.03126624451989972,G
0.05843119836654816,0.7376917356838196,0.9851567860274905,G
0.34084306463577074,0.9851567860274905,0.5473797801663608,G
0.2980090849198785,0.29399065755296006,0.47767666558703414,G
0.19600604173976466,0.7430685495377574,0.12154139064089634,G
0.0998209989441975,0.4641865179412526,0.9851567860274905,G
-0.11794731870196179,0.9665905517947659,0.7354042052156122,G
0.22934898177151977,0.6778654221241022,0.05068550295740775,G
0.34385484618948,0.8480921840175906,0.10342757387356846,G
0.03361035819999328,0.9643846442588073,0.13753592476132978,G
0.4568132447856253,0.827846147299209,0.9439155356437395,G
0.46154616542944304,0.5498490821016454,0.9851567860274905,G
0.6225570224955481,0.35213559640353564,0.2773476615325762,G
-0.1291732213806171,0.08367508360204812,0.9851567860274905,G
-0.18407137348023475,0.16051599366760613,0.5506551910411184,G
0.2871157146380767,0.2853073468994091,0.45613282760999246,G
-0.05295157032903149,0.5483769914844754,0.8204999301824807,G
-0.16794877924999002,0.6920016079034268,0.289963533227869,G
0.2041269153998441,0.9851567860274905,0.9851567860274905,G
0.43466586871819185,0.8618597222538528,0.8704952994446833,G
0.5110671191671137,0.48643962729845,0.7507208042926297,G
0.6072593768366845,0.3656195799465637,0.6229621273930663,G
-0.004465152121059468,0.47750735470920974,0.9110878574798268,G
0.0945311882013648,0.8724427331458054,0.9851567860274905,G
-0.2447678599245233,0.9851567860274905,0.4174706469336118,G
0.10220354699093427,0.30662665998304595,0.9480488753810701,G
-0.5563999808786959,0.7377383763543246,0.14921579630996712,G
0.3205552015642359,0.5474392673945533,0.99771201587301,G
0.2885289069052326,0.2952169180502621,0.6456594464072778,G
-0.14513489728758297,0.2660240787413457,0.49215034627271653,G
0.28563747151082786,0.7736446269370734,0.9319292231519342,G
0.3916977168556384,0.9851567860274905,0.7224847036428863,G
0.30440910752000566,0.4992283284288864,0.9851567860274905,G
0.1825878133842858,0.7041842727705743,0.9851567860274905,G
0.20951766415997852,0.6178845649889735,0.12288048638081173,G
0.56443406901418,0.9851567860274905,0.8574076934651509,G
0.011066236272046455,0.5208568998613259,0.11014886590546645,G
0.5038637093999874,0.6558237957841152,0.8609914025063313,G
0.4239657662719579,0.9851567860274905,0.33821692497639233,G
-0.12512207693801272,0.5446623953195534,0.23824539153659235,G
0.1183848394059402,0.25180510380396554,0.42748426882133755,G
-0.11761492324451338,0.33281611495798,0.6465901864593592,G
0.20586771200798004,0.9851567860274905,0.7779276045837127,G
0.16076551182376042,0.29983558300263324,0.9021562959998604,G
0.19733922763177614,0.867001608774862,0.23911149982218738,G
0.0701430726810135,0.8599248129776683,0.22312112664824318,G
0.2506994481678366,0.6307696905793003,0.0008303146188736593,G
0.05056040057288435,0.4526130510429674,0.9851567860274905,G
0.48993065022157806,0.3834912396141671,0.31141902440345043,G
-0.20086687313082835,0.9851567860274905,0.9851567860274905,G
-0.0352844927907271,0.6842662885866406,0.9144863983918352,G
0.39177672540516273,0.6942929490225029,0.9851567860274905,G
-0.11858831213400449,0.986355396285454,0.19305021793213487,G
0.19220641844470582,0.9851567860274905,0.48944410350773976,G
0.2244624402920825,0.9653916358215281,0.09819070516248798,G
0.5675390503958755,0.9851567860274905,0.7660751870865538,G
0.06454179172429687,0.8909631257548705,0.18982812686436826,G
0.4766579242087269,0.45465565325103213,0.9851567860274905,G
0.0013481718966957268,0.5253734933815347,0.9851567860274905,G
0.302359037445116,0.45294003099658425,0.9851567860274905,G
-0.07920909386034988,0.696255894728379,0.1810894401111002,G
-0.039667057432198796,0.49961071544942953,0.30563498196699324,G
-0.19788635583132932,0.7135602029456712,0.5380884806040284,G
0.3433102650095477,0.9851567860274905,0.8233946118368513,G
0.17853494201786366,0.505913618626771,0.08862838521137216,G
0.028792864014685837,0.9851567860274905,0.7438143006307202,G
0.4177691117712927,0.8209453515909936,0.13501736691470034,G
-0.09582516298681792,0.2664704141632063,0.7231845441480625,G
0.34615202228108366,0.9851567860274905,0.7682701394251825,G
0.6780300944120705,0.5266229074110484,0.63102541070589,G
0.6587534272828592,0.5546651162725669,0.9333017953095066,G
0.5989343764286177,0.5573974555810838,0.18375255818788477,G
-0.03178936359389989,-0.02760129756977947,0.1486539332032215,G
0.6161181915805987,0.7303225753789673,0.9851567860274905,G
0.30888476713158086,0.6514396411266452,0.16770363793011106,G
-0.22943919068008722,0.7951032884202571,0.6870772269709903,G
0.7969741484227642,0.9851567860274905,0.9970573222202969,G
0.3486506212292519,0.6019668455503369,0.08143621306052072,G
-0.44202046898773467,0.021057766246577292,0.3784662380064616,G
0.2110515459253245,0.9796622411198477,0.9851567860274905,G
0.8331167411189957,0.9851567860274905,0.9195283297591618,G
0.4541800677895713,0.41816415809663154,0.378498504094413,G
0.15756725156998516,0.9851567860274905,0.7648226697385767,G
0.278096465332344,0.8090262125837389,0.9851567860274905,G
-0.028173215415765472,0.5704920244393532,0.22577466970377957,G
0.5795302813779033,0.5008417425709942,0.4654668513978702,G
0.04858235092159745,0.20161070268547726,0.5647420427995811,G
0.1542172501053411,0.6340295700855286,0.22941883037662889,G
0.4861777140870105,0.8588880988755863,0.12704364246444602,G
0.07078921005403045,0.4633791834571547,0.9851567860274905,G
-0.5919575158243151,-0.0038457433949278252,0.9851567860274905,G
0.388897603016695,0.8970277277583142,0.9168121458340318,G
-0.19337787922939617,0.6713101996655261,0.2572715220472499,G
0.9757531903473504,0.9851567860274905,0.5245019427374668,G
0.07823108998957447,0.2501726289718187,0.5354348749768482,G
0.1966508552257854,0.26647054669511006,0.27727265792880784,G
0.0897592164479276,0.5067219512219562,0.1376117190333041,G
-0.10143605188737709,0.9851567860274905,0.9037460519064335,G
0.12014601488298329,0.9851567860274905,0.19534616454218526,G
0.28226664717409594,0.4675599466164052,0.9851567860274905,G
0.33864742378564533,0.47818097503032925,0.04226524001905846,G
0.3884811907711442,0.5160132368440635,0.9851567860274905,G
0.501644189877542,0.49410049024061925,0.7206393166066153,G
-0.10260802846931212,0.8112113182577907,0.21240309268161317,G
0.023111317481307368,0.6230315724213109,0.9566745246421473,G
0.2759380021234429,0.43045271629506765,0.9304793982366086,G
0.011344222832378903,0.3532826022807586,0.2573007946233014,G
0.1264199506895055,0.43907754545353844,0.30498828131900974,G
0.3648497964418172,0.2720147479261856,0.30524716194793783,G
0.5640124116371592,0.4417031294443469,0.38780544942353073,G
-0.02261256528789276,0.9851567860274905,0.5967438561750859,G
-0.04929748800981519,0.9699192533908009,0.8953241534863363,G
0.4305770619312551,0.8808561619012092,0.8217945535967577,G
-0.0015134562972804882,0.6124077821980889,0.9664541569979187,G
0.30664121638336544,0.713502916086959,0.1303154019543452,G
-0.22037025272697705,0.8053580408417357,0.5065612064296867,G
-0.20221645467567423,0.5800607176906202,0.7323598780962918,G
0.17002788688510212,0.9851567860274905,0.6092340985620172,G
0.14339133201430324,0.6604054266280659,0.1554453721794996,G
0.4334965011064817,0.6536553150896235,0.9790101928637747,G
0.6848338926942003,0.8586579486694879,0.4442668956031232,G
0.4382026345596565,0.19379060623252112,0.5871418133556107,G
0.007556103893430116,0.9851567860274905,0.37969701100630443,G
0.2505037880583686,0.6930283845749663,0.9851567860274905,G
-0.05841904251376154,0.7447534631132017,0.2693656348636763,G
0.24916233132012647,0.5021923616653236,0.14732088874536658,G
0.30688578161265034,0.9851567860274905,0.5264418537563277,G
-0.043443129695376184,0.45292871387848754,0.3195587668471452,G
0.3458352598976453,0.7778337452146186,0.09826992466827514,G
0.49938798467869683,0.8003725243492772,0.3575575711643943,G
-0.12674504108004367,0.6612789818174073,0.9851567860274905,G
-0.19619167888368683,0.6253722892474429,0.5266934238370076,G
-0.15439753313001475,0.36743165709477854,0.3708944069069165,G
0.4115810413885775,0.8337680592129595,0.4241923755013427,G
0.6475040153224525,0.6405549499438347,0.25600198611725616,G
0.17294431993774995,0.678770908803315,0.030516474888888673,G
0.16227913515270426,0.8088689961236445,0.056800906790874725,G
0.26970858029274836,0.24644190853898448,0.7061417059404176,G
0.19663841379644195,0.9510871275680666,0.9851567860274905,G
0.24146514859476,0.7370872772688483,0.23809759923380533,G
0.41676575932412596,0.6858037078455832,0.21181277530879838,G
0.385322514225664,0.7636424994810808,0.9851567860274905,G
0.3356154822821559,0.6774877279811506,-0.015178371246285016,G
0.2610155239383237,0.5318916637443072,0.16512908400188903,G
0.056674565435333606,0.18290166308771597,0.6048062077752909,G
-0.21353277183937006,0.9851567860274905,0.4455448250077807,G
0.4615621195667678,0.9851567860274905,0.8431116113403103,G
0.1951519979169769,0.720662627870903,0.9432498172347822,G
0.17758061748190337,0.9851567860274905,0.8385879550574604,G
-0.012393639495582233,0.5720034033082085,0.20376460452980744,G
0.17997176894456166,0.6248890662356876,0.9851567860274905,G
0.020264985349158215,0.2482325143577071,0.9865449377518023,G
0.10124193434274839,0.9851567860274905,0.701248400901678,G
0.7786957120056128,0.5822724447299219,0.5027609031673608,G
0.23778345453518462,0.6095529892071633,0.1903365806729249,G
-0.2351500718319243,0.6067907323411317,0.7832263111185294,G
-0.26576703909198723,0.4063851202997061,0.8557754950932238,G
-0.2179790865823623,0.8568947339652588,0.24032132594452466,G
0.27017202426054665,0.9851567860274905,0.5787366977609755,G
-0.03232689285413161,0.9851567860274905,0.9883426186078142,G
0.5362122249032597,0.33671999157038046,0.34628043136687725,G
0.361858744942004,0.776682139690086,0.9781046972428458,G
0.44435637743702644,0.945542366049652,0.9851567860274905,G
0.847375997801511,0.8871543182683881,0.5402254667283741,G
0.796563795905837,0.883350353580211,0.7742145208625713,G
0.37461292678310537,0.6069970866908307,0.16179110174441141,G
0.12068787636607481,0.18966295492620877,0.8105949746516398,G
-0.1447540422342487,0.7566688279006847,0.535709847450663,G
0.5331780959258527,0.877048161608693,0.4530614057619204,G
0.220373990062264,0.6672188738223269,0.9851567860274905,G
-0.2505536540037578,0.7639398061986344,0.40635205992029916,G
0.3003332185227281,0.9300095685477764,0.9851567860274905,G
0.13895519361150338,0.7114684921129781,0.028028453514963927,G
-0.006945162886291864,0.7523594865388834,0.9851567860274905,G
-0.17187164814429604,0.39946371499736044,0.687286375189019,G
0.15267128857513498,0.6067709601371036,0.9851567860274905,G
0.2522344392095585,0.6604532474181182,0.1880490899484661,G
-0.21705742359867036,0.9851567860274905,0.5283258506448245,G
-0.00028791233930257343,0.46973534124538535,0.4134306034959267,G
0.022998952050089533,0.6172586612147444,0.9851567860274905,G
0.4165474801413063,0.3757795940129103,0.262728757191932,G
0.0019805307032316546,0.4105680808020342,0.9851567860274905,G
0.19593195427026122,0.7995583761415581,0.06991662832746734,G
0.4657572117107223,0.8696549431972864,0.9913064514253282,G
-0.008823535032153575,0.4375154635663951,0.9851567860274905,G
0.3412203148759467,0.6977950402978926,0.9851567860274905,G
-0.182548847516811,0.352183505455977,0.531483726006104,G
0.5636618870157046,0.5682056210976235,0.4963902282028433,G
0.19816228495293836,0.5895100080316168,0.9851567860274905,G
-0.02706996018257197,0.9469858143237246,0.16521845721394768,G
-0.04267010438819291,0.3711737494897255,0.8139121405129406,G
-0.3164871339298806,0.9036646256668057,0.5782168150571685,G
-0.34409637856046926,0.48833418521243666,0.6817054451514597,G
0.6668689477625865,0.36195954130320507,0.8137590215459622,G
-0.061659818177420285,0.9840011708411948,0.5447244274614494,G
0.5412248611077268,0.7285736059316434,0.9851567860274905,G
0.5378479127778611,0.5856238066770434,0.9851567860274905,G
0.23682259002073405,0.8833444947490654,0.3073449106030663,G
0.21236632140380737,0.70724555202788,0.10234370409266272,G
0.6486659509974172,0.9851567860274905,0.854015321484777,G
0.43730042828163,0.6887788119864451,0.841375882692075,G
0.641830525509594,0.9851567860274905,0.3782370234146656,G
-0.002739513957391646,0.2889010175160743,0.6950327520253632,G
0.20898251574568327,0.7684979031436711,0.9851567860274905,G
0.006670307755927876,0.9851567860274905,0.9851567860274905,G
0.43944218829780357,0.4045486107942218,0.3418446560575939,G
0.6102196761933621,0.7388887195023731,0.4051095760671133,G
0.1573135953137218,0.6618504848546669,0.9851567860274905,G
-0.009824965574840944,0.937929010553717,0.9851567860274905,G
0.4102717621713756,0.8594710462472868,0.8881295842161437,G
0.1538942217234981,0.29212498986273994,0.2911995742132733,G
0.25772765419282545,0.6471728198911079,0.9851567860274905,G
0.2813222417124489,0.6066276262864485,0.9851567860274905,G
0.14062584871917505,0.3478210517341799,0.29154915206097254,G
-0.46762553660212686,0.30630043507791377,0.9851567860274905,G
0.05170957682930945,0.9851567860274905,0.27503860535903757,G
0.34275252994178995,0.9598770970084632,0.8840897511405381,G
0.23900914269548754,0.5010532144047212,0.9851567860274905,G
0.3800212257817368,0.3896817790335405,0.9851567860274905,G
0.53692533687739,0.7208316531797014,0.23319161173470532,G
0.03488353456647264,0.7514289155854508,0.13319403339228933,G
0.003034261853954473,0.8260066840465046,0.3198754037500589,G
0.23760233405222866,0.21348683905513874,0.7794460023723142,G
-0.02937447270284517,0.9724949532718314,0.32108356574318997,G
0.5264059512035277,0.5158719317452335,0.9851567860274905,G
0.4894288298106925,0.3754901967406019,0.7623808562792744,G
0.030032949959781535,0.8058076776396326,0.17406603557817035,G
0.27475141182116003,0.6917539594287653,0.9851567860274905,G
0.19054451444375575,0.5660548801955834,0.9851567860274905,G
0.40891441560852543,0.9014953559929435,0.8935214267688818,G
0.19217648424858375,0.6723870766502777,0.9851567860274905,G
-0.28241428063144147,0.16381564250422143,0.183982982191932,G
0.48855940885324267,0.225926632853036,0.471607216068439,G
0.01673425037731676,0.9851567860274905,0.6854142256645818,G
0.315639557924998,0.5709330731815393,0.11253769683911112,G
-0.03347490400615521,0.775986604753414,0.07239009511080802,G
0.7179146795511049,0.7268486762850471,0.9000733551941688,G
0.4335988360859319,0.5603804588323688,0.9975640889386326,G
0.6213899620971877,0.9851567860274905,0.7999604999729986,G
0.061034371536198645,0.9851567860274905,0.4784373863256501,G
0.4370296572627979,0.6645427750661248,0.808820135793131,G
0.6144786518473002,0.5762138430374673,0.4124190449530087,G
-0.22140218724904762,0.5340609693488204,0.7130016086651864,G
-0.11437146606429947,0.30108833026782894,0.6486331716336187,G
-0.3473863344485279,0.8673844225599282,0.6614667737303368,G
0.17730788626021038,0.0870776568406263,0.8914450584986159,G
0.22577472176898727,0.8204346944953346,0.23097385706222215,G
0.008111845702205224,0.39990193949302383,0.25273648944569155,G
0.16321752087870214,0.4274929606334997,0.9851567860274905,G
0.2580738399478477,0.520322912864289,0.1943630515356623,G
0.38087468908524275,0.2444482674707168,0.6392529773850242,G
0.2607961277838374,0.6998146127020892,0.21122996448390796,G
-0.04947165345379991,0.5940487429995336,0.31368409077085563,G
0.7647786881725839,0.8780127022901865,0.7938768386848185,G
0.19483788460820423,0.6261571052578123,0.9851567860274905,G
-0.07086232150509544,0.7822284058521174,0.8004632906327822,G
0.6272164224344675,0.3130476407517479,0.5128528911360319,G
-0.12698453879219668,0.9851567860274905,0.34509325612629105,G
0.5123907243921216,0.9851567860274905,0.9922348266892224,G
0.2760263727884812,0.8791744779204613,0.9851567860274905,G
0.07195209095164862,0.46630507488444656,0.14016436308064295,G
0.20386857514936718,0.714619818425963,0.10068701602141851,G
0.6730848610865503,0.9585726684329455,0.5599003522618726,G
0.27164730299208106,0.8627664655451863,0.9851567860274905,G
0.05658277986706627,0.404161357022288,0.7539301020310915,G
0.25487411816619693,0.7452896040978434,0.9851567860274905,G
0.36565645463911584,0.5169387126215237,0.08911590493117146,G
0.15781496540053733,0.4690774116531343,0.9851567860274905,G
0.6165403558700888,0.9949227695939153,0.4481092791687654,G
0.578871007076751,0.94775869151249,0.8932719803333227,G
0.6800192205886509,0.6202911683989439,0.5600506644343154,G
0.7810168603771825,0.9851567860274905,0.07734888476044932,G
-0.011235725403369465,0.937193885482802,0.12003091063191884,G
0.30905068662689417,0.32068954493705065,0.9851567860274905,G
0.16655373293310727,0.7772398865721559,0.9851567860274905,G
0.42978005165607464,0.6352465937979453,0.9851567860274905,G
0.2849560811063289,0.5565855454646194,-0.050130182592682565,G
0.054185246580534245,0.8429941623543687,0.10154870590766038,G
0.6302711518667424,0.9864827812404978,0.5020632156905418,G
0.26599327197758005,0.20494392889987187,0.47747114184844164,G
-0.3026410121560505,0.5287001359852844,0.2836562974616431,G
-0.022806520097646082,0.8397177874817228,0.9851567860274905,G
0.3097190326136094,0.5740859904665317,0.10402526739667114,G
0.4918382446835733,0.9897729719209005,0.7324455095714059,G
0.6547298789844269,0.6398258830600652,0.9851567860274905,G
0.750527601741799,0.726842358252344,0.5313414840244741,G
0.0852346755658914,0.6656787967886424,0.9851567860274905,G
0.38609550866971915,0.6484810448904418,0.9851567860274905,G
-0.2158868152198936,0.1308947211545648,-0.01487789091151659,G
0.2967269695135998,0.9035195899848332,0.9851567860274905,G
-0.16937657747579793,0.3340510651175291,0.4706118920683116,G
0.2386676886319576,0.4055949445922541,0.9064295489792129,G
-0.2661420658447371,0.43688740346213334,0.8516918772015366,G
0.7528696493416744,0.5898782493614079,0.9901025818052402,G
-0.006178000804152969,0.9879598475843804,0.7363854861740099,G
0.07529693821941176,0.9851567860274905,0.2920009200690267,G
0.5263900358582925,0.47137884603348335,0.9213540730068922,G
0.7968310304475457,0.7370288331154643,0.9195038544939335,G
0.38711044381520315,0.9851567860274905,0.15689929846841094,G
0.6699499942997836,0.7560287163752516,0.3623226194613874,G
0.2637339647693292,0.6806666771928457,0.08621928577642561,G
0.5809046357042534,0.8484926126506853,0.22566829598550123,G
0.4844565902287038,0.5396723386065815,0.9908745798411212,G
0.1384284574452042,0.6744150030263425,0.9851567860274905,G
0.5709413583362789,0.6540196058886865,0.9851567860274905,G
0.632278870839864,0.9451282456010083,0.44427638857864726,G
0.13735253520331625,0.7479511987135257,0.9851567860274905,G
0.8522770294670589,0.530792313852431,0.5547615061186211,G
-0.31323662655530127,0.5594126272790785,0.47397134393470164,G
